Date,VLVLY_Open,VLVLY_High,VLVLY_Low,VLVLY_Close,VLVLY_Adj Close
2023-03-07,20.663999557495117,20.719999313354492,20.06999969482422,20.149999618530273,18.888090133666992
2023-03-08,20.18000030517578,20.25,20.049999237060547,20.149999618530273,18.888090133666992
2023-03-09,20.139999389648438,20.2549991607666,19.81999969482422,19.834999084472656,18.592817306518555
2023-03-10,19.760000228881836,19.760000228881836,19.399999618530273,19.40999984741211,18.194433212280273
2023-03-13,18.84000015258789,19.139999389648438,18.799999237060547,19.030000686645508,17.838232040405273
2023-03-14,19.739999771118164,19.739999771118164,19.558000564575195,19.700000762939453,18.466272354125977
2023-03-15,18.59000015258789,18.788000106811523,18.31999969482422,18.610000610351562,17.444534301757812
2023-03-16,18.31999969482422,18.940000534057617,18.31999969482422,18.93000030517578,17.744495391845703
2023-03-17,18.68000030517578,18.709999084472656,18.40999984741211,18.59000015258789,17.4257869720459
2023-03-20,18.959999084472656,19.190000534057617,18.899999618530273,19.049999237060547,17.856979370117188
2023-03-21,19.709999084472656,19.81999969482422,19.565000534057617,19.649999618530273,18.419403076171875
2023-03-22,19.65999984741211,19.8700008392334,19.530000686645508,19.530000686645508,18.30691909790039
2023-03-23,19.579999923706055,19.67799949645996,19.219999313354492,19.334999084472656,18.124130249023438
2023-03-24,18.950000762939453,19.030000686645508,18.790000915527344,18.959999084472656,17.772615432739258
2023-03-27,19.25,19.34000015258789,19.190000534057617,19.290000915527344,18.08194923400879
2023-03-28,19.575000762939453,19.600000381469727,19.469999313354492,19.540000915527344,18.316293716430664
2023-03-29,19.530000686645508,19.729999542236328,19.530000686645508,19.71500015258789,18.48033332824707
2023-03-30,20.15999984741211,20.315000534057617,20.15999984741211,20.229999542236328,18.96307945251465
2023-03-31,20.5,20.690000534057617,20.5,20.559999465942383,19.27241325378418
2023-04-03,20.6299991607666,20.660999298095703,20.469999313354492,20.572999954223633,19.28459930419922
2023-04-04,20.90999984741211,21.06999969482422,20.75,20.8700008392334,19.56300163269043
2023-04-05,18.420000076293945,18.729999542236328,18.270000457763672,18.350000381469727,18.350000381469727
2023-04-06,18.610000610351562,18.610000610351562,18.190000534057617,18.420000076293945,18.420000076293945
2023-04-10,18.309999465942383,18.309999465942383,17.940000534057617,18.290000915527344,18.290000915527344
2023-04-11,18.350000381469727,19.899999618530273,18.350000381469727,19.5,19.5
2023-04-12,20.25,20.280000686645508,19.969999313354492,20.06999969482422,20.06999969482422
2023-04-13,20.31999969482422,20.459999084472656,20.149999618530273,20.43000030517578,20.43000030517578
2023-04-14,20.485000610351562,20.5,20.280000686645508,20.34000015258789,20.34000015258789
2023-04-17,20.434999465942383,20.489999771118164,20.365999221801758,20.483999252319336,20.483999252319336
2023-04-18,20.584999084472656,20.59000015258789,20.469999313354492,20.5,20.5
2023-04-19,20.219999313354492,20.260000228881836,20.1200008392334,20.246000289916992,20.246000289916992
2023-04-20,20.43000030517578,20.510000228881836,20.389999389648438,20.437999725341797,20.437999725341797
2023-04-21,20.469999313354492,20.530000686645508,20.364999771118164,20.5,20.5
2023-04-24,20.84000015258789,20.910999298095703,20.81999969482422,20.90999984741211,20.90999984741211
2023-04-25,20.510000228881836,20.59000015258789,20.280000686645508,20.315000534057617,20.315000534057617
2023-04-26,20.350000381469727,20.459999084472656,20.219999313354492,20.270000457763672,20.270000457763672
2023-04-27,20.309999465942383,20.360000610351562,20.155000686645508,20.341999053955078,20.341999053955078
2023-04-28,20.299999237060547,20.530000686645508,20.299999237060547,20.524999618530273,20.524999618530273
2023-05-01,20.700000762939453,20.700000762939453,20.299999237060547,20.360000610351562,20.360000610351562
2023-05-02,20.280000686645508,20.299999237060547,20.049999237060547,20.139999389648438,20.139999389648438
2023-05-03,19.670000076293945,19.81999969482422,19.65999984741211,19.65999984741211,19.65999984741211
2023-05-04,19.780000686645508,19.844999313354492,19.54400062561035,19.719999313354492,19.719999313354492
2023-05-05,19.850000381469727,20.260000228881836,19.850000381469727,20.200000762939453,20.200000762939453
2023-05-08,20.3799991607666,20.420000076293945,20.243000030517578,20.399999618530273,20.399999618530273
2023-05-09,19.950000762939453,20.190000534057617,19.899999618530273,20.18000030517578,20.18000030517578
2023-05-10,20.15999984741211,20.15999984741211,19.780000686645508,20.0,20.0
2023-05-11,19.68000030517578,19.844999313354492,19.559999465942383,19.81999969482422,19.81999969482422
2023-05-12,19.90999984741211,19.920000076293945,19.799999237060547,19.860000610351562,19.860000610351562
2023-05-15,19.829999923706055,20.020000457763672,19.770000457763672,20.0,20.0
2023-05-16,19.770000457763672,19.770000457763672,19.604999542236328,19.649999618530273,19.649999618530273
2023-05-17,19.433000564575195,19.65999984741211,19.309999465942383,19.600000381469727,19.600000381469727
2023-05-18,19.200000762939453,19.540000915527344,19.030000686645508,19.540000915527344,19.540000915527344
2023-05-19,19.68000030517578,19.780000686645508,19.68000030517578,19.719999313354492,19.719999313354492
2023-05-22,19.780000686645508,19.829999923706055,19.709999084472656,19.719999313354492,19.719999313354492
2023-05-23,19.559999465942383,19.594999313354492,19.395999908447266,19.43000030517578,19.43000030517578
2023-05-24,18.850000381469727,18.850000381469727,18.700000762939453,18.760000228881836,18.760000228881836
2023-05-25,18.649999618530273,18.709999084472656,18.5,18.6200008392334,18.6200008392334
2023-05-26,18.780000686645508,18.979999542236328,18.760000228881836,18.979999542236328,18.979999542236328
2023-05-30,18.799999237060547,18.799999237060547,18.510000228881836,18.59000015258789,18.59000015258789
2023-05-31,18.437999725341797,18.479999542236328,18.270000457763672,18.43000030517578,18.43000030517578
2023-06-01,18.520000457763672,18.815000534057617,18.479999542236328,18.809999465942383,18.809999465942383
2023-06-02,19.239999771118164,19.309999465942383,19.170000076293945,19.209999084472656,19.209999084472656
2023-06-05,19.299999237060547,19.299999237060547,19.110000610351562,19.260000228881836,19.260000228881836
2023-06-06,19.0,19.25,19.0,19.25,19.25
2023-06-07,19.559999465942383,19.59000015258789,19.3799991607666,19.43000030517578,19.43000030517578
2023-06-08,19.649999618530273,19.819000244140625,19.649999618530273,19.780000686645508,19.780000686645508
2023-06-09,19.6560001373291,19.700000762939453,19.610000610351562,19.639999389648438,19.639999389648438
2023-06-12,19.739999771118164,19.860000610351562,19.718000411987305,19.860000610351562,19.860000610351562
2023-06-13,20.1200008392334,20.34000015258789,20.110000610351562,20.329999923706055,20.329999923706055
2023-06-14,20.43000030517578,20.5,20.200000762939453,20.360000610351562,20.360000610351562
2023-06-15,20.459999084472656,20.799999237060547,20.459999084472656,20.739999771118164,20.739999771118164
2023-06-16,20.690000534057617,20.690000534057617,20.389999389648438,20.389999389648438,20.389999389648438
2023-06-20,19.81999969482422,19.84000015258789,19.6200008392334,19.719999313354492,19.719999313354492
2023-06-21,19.770000457763672,20.139999389648438,19.770000457763672,20.049999237060547,20.049999237060547
2023-06-22,19.65999984741211,19.899999618530273,19.65999984741211,19.899999618530273,19.899999618530273
2023-06-23,19.700000762939453,19.809999465942383,19.600000381469727,19.739999771118164,19.739999771118164
2023-06-26,19.93000030517578,20.059999465942383,19.760000228881836,19.93000030517578,19.93000030517578
2023-06-27,19.690000534057617,20.139999389648438,19.690000534057617,20.139999389648438,20.139999389648438
2023-06-28,20.111000061035156,20.219999313354492,20.030000686645508,20.170000076293945,20.170000076293945
2023-06-29,20.100000381469727,20.260000228881836,19.959999084472656,20.18000030517578,20.18000030517578
2023-06-30,20.600000381469727,20.719999313354492,20.559999465942383,20.700000762939453,20.700000762939453
2023-07-03,20.639999389648438,20.725000381469727,20.639999389648438,20.709999084472656,20.709999084472656
2023-07-05,20.06999969482422,20.110000610351562,19.96500015258789,20.0,20.0
2023-07-06,19.83099937438965,19.83099937438965,19.584999084472656,19.75,19.75
2023-07-07,19.834999084472656,20.200000762939453,19.81999969482422,20.049999237060547,20.049999237060547
2023-07-10,19.950000762939453,20.40999984741211,19.950000762939453,20.34000015258789,20.34000015258789
2023-07-11,20.610000610351562,20.739999771118164,20.600000381469727,20.739999771118164,20.739999771118164
2023-07-12,21.059999465942383,21.450000762939453,21.059999465942383,21.450000762939453,21.450000762939453
2023-07-13,21.5,21.719999313354492,21.5,21.700000762939453,21.700000762939453
2023-07-14,21.389999389648438,21.469999313354492,21.25,21.260000228881836,21.260000228881836
2023-07-17,21.3700008392334,21.549999237060547,21.31999969482422,21.530000686645508,21.530000686645508
2023-07-18,21.639999389648438,21.899999618530273,21.6200008392334,21.8700008392334,21.8700008392334
2023-07-19,21.84000015258789,21.8700008392334,21.649999618530273,21.709999084472656,21.709999084472656
2023-07-20,22.1200008392334,22.204999923706055,21.790000915527344,21.83300018310547,21.83300018310547
2023-07-21,21.739999771118164,21.75,21.600000381469727,21.610000610351562,21.610000610351562
2023-07-24,21.709999084472656,21.899999618530273,21.709999084472656,21.850000381469727,21.850000381469727
2023-07-25,21.889999389648438,21.969999313354492,21.850000381469727,21.899999618530273,21.899999618530273
2023-07-26,21.690000534057617,22.030000686645508,21.690000534057617,22.0,22.0
2023-07-27,22.06999969482422,22.139999389648438,21.799999237060547,21.799999237060547,21.799999237060547
2023-07-28,22.030000686645508,22.209999084472656,22.014999389648438,22.128999710083008,22.128999710083008
2023-07-31,21.8700008392334,22.190000534057617,21.8700008392334,22.040000915527344,22.040000915527344
2023-08-01,21.74799919128418,21.844999313354492,21.600000381469727,21.739999771118164,21.739999771118164
2023-08-02,21.3799991607666,21.540000915527344,21.280000686645508,21.399999618530273,21.399999618530273
2023-08-03,21.1299991607666,21.309999465942383,21.110000610351562,21.239999771118164,21.239999771118164
2023-08-04,21.597000122070312,21.739999771118164,21.389999389648438,21.489999771118164,21.489999771118164
2023-08-07,21.469999313354492,21.799999237060547,21.469999313354492,21.719999313354492,21.719999313354492
2023-08-08,21.170000076293945,21.299999237060547,21.040000915527344,21.25,21.25
2023-08-09,21.082000732421875,21.299999237060547,21.082000732421875,21.270000457763672,21.270000457763672
2023-08-10,21.31999969482422,21.5,21.1200008392334,21.145000457763672,21.145000457763672
2023-08-11,20.780000686645508,20.924999237060547,20.7450008392334,20.864999771118164,20.864999771118164
2023-08-14,20.459999084472656,20.979999542236328,20.459999084472656,20.969999313354492,20.969999313354492
2023-08-15,20.6299991607666,20.780000686645508,20.535999298095703,20.554000854492188,20.554000854492188
2023-08-16,20.8799991607666,20.8799991607666,20.540000915527344,20.549999237060547,20.549999237060547
2023-08-17,20.600000381469727,20.639999389648438,20.399999618530273,20.43000030517578,20.43000030517578
2023-08-18,20.1200008392334,20.389999389648438,20.1200008392334,20.31999969482422,20.31999969482422
2023-08-21,20.420000076293945,20.459999084472656,20.19499969482422,20.3700008392334,20.3700008392334
2023-08-22,20.420000076293945,20.450000762939453,20.280000686645508,20.356000900268555,20.356000900268555
2023-08-23,20.229999542236328,20.3700008392334,20.229999542236328,20.336000442504883,20.336000442504883
2023-08-24,19.920000076293945,20.010000228881836,19.670000076293945,19.684999465942383,19.684999465942383
2023-08-25,19.770000457763672,19.940000534057617,19.53499984741211,19.729999542236328,19.729999542236328
2023-08-28,20.149999618530273,20.18000030517578,20.09000015258789,20.18000030517578,20.18000030517578
2023-08-29,20.110000610351562,20.399999618530273,20.09000015258789,20.360000610351562,20.360000610351562
2023-08-30,20.3799991607666,20.433000564575195,20.299999237060547,20.309999465942383,20.309999465942383
2023-08-31,20.260000228881836,20.290000915527344,20.06999969482422,20.100000381469727,20.100000381469727
2023-09-01,20.190000534057617,20.190000534057617,19.829999923706055,19.90999984741211,19.90999984741211
2023-09-05,19.920000076293945,19.920000076293945,19.65999984741211,19.770000457763672,19.770000457763672
2023-09-06,19.950000762939453,20.049999237060547,19.860000610351562,19.940000534057617,19.940000534057617
2023-09-07,19.70599937438965,19.709999084472656,19.549999237060547,19.648000717163086,19.648000717163086
2023-09-08,19.700000762939453,19.799999237060547,19.670000076293945,19.670000076293945,19.670000076293945
2023-09-11,20.100000381469727,20.204999923706055,20.045000076293945,20.1200008392334,20.1200008392334
2023-09-12,20.079999923706055,20.149999618530273,20.059999465942383,20.06999969482422,20.06999969482422
2023-09-13,19.950000762939453,19.989999771118164,19.850000381469727,19.868000030517578,19.868000030517578
2023-09-14,19.969999313354492,20.18000030517578,19.969999313354492,20.110000610351562,20.110000610351562
2023-09-15,20.40999984741211,20.479999542236328,20.290000915527344,20.309999465942383,20.309999465942383
2023-09-18,20.420000076293945,20.6200008392334,20.3700008392334,20.56999969482422,20.56999969482422
2023-09-19,20.600000381469727,20.704999923706055,20.579999923706055,20.670000076293945,20.670000076293945
2023-09-20,20.920000076293945,21.040000915527344,20.711000442504883,20.760000228881836,20.760000228881836
2023-09-21,20.729999542236328,20.84000015258789,20.649999618530273,20.68000030517578,20.68000030517578
2023-09-22,20.600000381469727,20.649999618530273,20.399999618530273,20.399999618530273,20.399999618530273
2023-09-25,20.510000228881836,20.697999954223633,20.510000228881836,20.639999389648438,20.639999389648438
2023-09-26,20.510000228881836,20.510000228881836,20.280000686645508,20.3700008392334,20.3700008392334
2023-09-27,20.496999740600586,20.496999740600586,20.209999084472656,20.3799991607666,20.3799991607666
2023-09-28,20.485000610351562,20.8700008392334,20.485000610351562,20.809999465942383,20.809999465942383
2023-09-29,20.81999969482422,20.81999969482422,20.49799919128418,20.530000686645508,20.530000686645508
2023-10-02,20.489999771118164,20.510000228881836,20.219999313354492,20.290000915527344,20.290000915527344
2023-10-03,20.200000762939453,20.350000381469727,20.100000381469727,20.190000534057617,20.190000534057617
2023-10-04,20.149999618530273,20.209999084472656,19.950000762939453,20.200000762939453,20.200000762939453
2023-10-05,20.18000030517578,20.280000686645508,20.110000610351562,20.270000457763672,20.270000457763672
2023-10-06,20.299999237060547,20.68000030517578,20.243000030517578,20.579999923706055,20.579999923706055
2023-10-09,20.1299991607666,20.29800033569336,20.100000381469727,20.239999771118164,20.239999771118164
2023-10-10,20.670000076293945,20.85099983215332,20.670000076293945,20.770000457763672,20.770000457763672
2023-10-11,20.969999313354492,20.979999542236328,20.700000762939453,20.8700008392334,20.8700008392334
2023-10-12,20.947999954223633,20.969999313354492,20.673999786376953,20.756000518798828,20.756000518798828
2023-10-13,20.854999542236328,20.854999542236328,20.469999313354492,20.559999465942383,20.559999465942383
2023-10-16,20.639999389648438,20.84000015258789,20.639999389648438,20.799999237060547,20.799999237060547
2023-10-17,20.489999771118164,20.774999618530273,20.469999313354492,20.649999618530273,20.649999618530273
2023-10-18,20.81999969482422,20.81999969482422,20.6299991607666,20.670000076293945,20.670000076293945
2023-10-19,20.450000762939453,20.45400047302246,20.1299991607666,20.191999435424805,20.191999435424805
2023-10-20,20.079999923706055,20.139999389648438,19.8799991607666,19.90999984741211,19.90999984741211
2023-10-23,19.549999237060547,19.774999618530273,19.525999069213867,19.6200008392334,19.6200008392334
2023-10-24,19.389999389648438,19.510000228881836,19.290000915527344,19.450000762939453,19.450000762939453
2023-10-25,19.604999542236328,19.649999618530273,19.43000030517578,19.440000534057617,19.440000534057617
2023-10-26,19.514999389648438,19.579999923706055,19.399999618530273,19.489999771118164,19.489999771118164
2023-10-27,19.700000762939453,19.709999084472656,19.40999984741211,19.440000534057617,19.440000534057617
2023-10-30,19.579999923706055,19.709999084472656,19.549999237060547,19.690000534057617,19.690000534057617
2023-10-31,19.75,19.850000381469727,19.68199920654297,19.75,19.75
2023-11-01,19.399999618530273,19.479999542236328,19.260000228881836,19.459999084472656,19.459999084472656
2023-11-02,19.950000762939453,20.010000228881836,19.84000015258789,19.979999542236328,19.979999542236328
2023-11-03,20.690000534057617,20.84000015258789,20.469999313354492,20.81999969482422,20.81999969482422
2023-11-06,20.450000762939453,20.450000762939453,20.290000915527344,20.325000762939453,20.325000762939453
2023-11-07,20.030000686645508,20.030000686645508,19.90999984741211,20.0,20.0
2023-11-08,20.110000610351562,20.219999313354492,20.049999237060547,20.18000030517578,20.18000030517578
2023-11-09,20.395000457763672,20.440000534057617,20.18000030517578,20.200000762939453,20.200000762939453
2023-11-10,20.114999771118164,20.420000076293945,20.100000381469727,20.420000076293945,20.420000076293945
2023-11-13,20.360000610351562,20.510000228881836,20.350000381469727,20.510000228881836,20.510000228881836
2023-11-14,21.0,21.399999618530273,21.0,21.389999389648438,21.389999389648438
2023-11-15,21.81999969482422,22.065000534057617,21.81999969482422,21.989999771118164,21.989999771118164
2023-11-16,21.760000228881836,21.8700008392334,21.56999969482422,21.71500015258789,21.71500015258789
2023-11-17,21.979999542236328,22.09000015258789,21.93000030517578,22.058000564575195,22.058000564575195
2023-11-20,22.270000457763672,22.399999618530273,22.264999389648438,22.389999389648438,22.389999389648438
2023-11-21,22.520000457763672,22.520000457763672,22.209999084472656,22.3700008392334,22.3700008392334
2023-11-22,22.549999237060547,22.600000381469727,22.399999618530273,22.549999237060547,22.549999237060547
2023-11-24,22.68000030517578,22.836000442504883,22.670000076293945,22.809999465942383,22.809999465942383
2023-11-27,22.84000015258789,22.889999389648438,22.729999542236328,22.889999389648438,22.889999389648438
2023-11-28,22.84000015258789,23.079999923706055,22.770000457763672,22.989999771118164,22.989999771118164
2023-11-29,23.290000915527344,23.405000686645508,23.19300079345703,23.290000915527344,23.290000915527344
2023-11-30,23.170000076293945,23.270000457763672,23.09000015258789,23.100000381469727,23.100000381469727
2023-12-01,23.479999542236328,23.670000076293945,23.139999389648438,23.6299991607666,23.6299991607666
2023-12-04,23.420000076293945,23.489999771118164,23.264999389648438,23.43000030517578,23.43000030517578
2023-12-05,23.670000076293945,23.854999542236328,23.670000076293945,23.770000457763672,23.770000457763672
2023-12-06,24.114999771118164,24.139999389648438,23.90999984741211,23.93000030517578,23.93000030517578
2023-12-07,23.934999465942383,24.08099937438965,23.90999984741211,24.04800033569336,24.04800033569336
2023-12-08,24.09000015258789,24.224000930786133,24.01799964904785,24.139999389648438,24.139999389648438
2023-12-11,24.239999771118164,24.280000686645508,24.15999984741211,24.246000289916992,24.246000289916992
2023-12-12,24.239999771118164,24.389999389648438,24.239999771118164,24.360000610351562,24.360000610351562
2023-12-13,24.440000534057617,24.729999542236328,24.06999969482422,24.709999084472656,24.709999084472656
2023-12-14,25.0,25.309999465942383,24.950000762939453,25.139999389648438,25.139999389648438
2023-12-15,25.1200008392334,25.40999984741211,25.110000610351562,25.290000915527344,25.290000915527344
2023-12-18,25.450000762939453,25.459999084472656,25.309999465942383,25.38800048828125,25.38800048828125
2023-12-19,25.5,25.59000015258789,25.475000381469727,25.540000915527344,25.540000915527344
2023-12-20,25.600000381469727,25.770000457763672,25.450000762939453,25.450000762939453,25.450000762939453
2023-12-21,25.68000030517578,25.719999313354492,25.540000915527344,25.700000762939453,25.700000762939453
2023-12-22,26.030000686645508,26.110000610351562,25.799999237060547,25.93000030517578,25.93000030517578
2023-12-26,25.899999618530273,26.100000381469727,25.799999237060547,26.049999237060547,26.049999237060547
2023-12-27,26.110000610351562,26.360000610351562,26.110000610351562,26.329999923706055,26.329999923706055
2023-12-28,26.239999771118164,26.290000915527344,26.100000381469727,26.1200008392334,26.1200008392334
2023-12-29,26.0,26.049999237060547,25.850000381469727,25.94499969482422,25.94499969482422
2024-01-02,25.520000457763672,25.530000686645508,25.381000518798828,25.405000686645508,25.405000686645508
2024-01-03,24.829999923706055,24.84600067138672,24.59000015258789,24.79400062561035,24.79400062561035
2024-01-04,24.18000030517578,24.5,24.139999389648438,24.350000381469727,24.350000381469727
2024-01-05,24.0,24.530000686645508,24.0,24.239999771118164,24.239999771118164
2024-01-08,24.239999771118164,24.459999084472656,24.219999313354492,24.459999084472656,24.459999084472656
2024-01-09,24.09000015258789,24.200000762939453,23.969999313354492,24.110000610351562,24.110000610351562
2024-01-10,24.139999389648438,24.280000686645508,24.110000610351562,24.280000686645508,24.280000686645508
2024-01-11,24.145000457763672,24.18000030517578,23.81999969482422,24.170000076293945,24.170000076293945
2024-01-12,24.309999465942383,24.399999618530273,24.219999313354492,24.31999969482422,24.31999969482422
2024-01-16,23.600000381469727,23.7450008392334,23.530000686645508,23.6200008392334,23.6200008392334
2024-01-17,23.360000610351562,23.56999969482422,23.309999465942383,23.530000686645508,23.530000686645508
2024-01-18,23.65999984741211,23.670000076293945,23.479999542236328,23.5939998626709,23.5939998626709
2024-01-19,23.489999771118164,23.493000030517578,23.270000457763672,23.459999084472656,23.459999084472656
2024-01-22,23.459999084472656,23.559999465942383,23.360000610351562,23.360000610351562,23.360000610351562
2024-01-23,23.540000915527344,23.631999969482422,23.450000762939453,23.540000915527344,23.540000915527344
2024-01-24,24.110000610351562,24.139999389648438,23.829999923706055,23.829999923706055,23.829999923706055
2024-01-25,23.808000564575195,24.010000228881836,23.79400062561035,24.0,24.0
2024-01-26,24.18000030517578,24.329999923706055,24.1299991607666,24.211999893188477,24.211999893188477
2024-01-29,23.753000259399414,23.753000259399414,23.479999542236328,23.729999542236328,23.729999542236328
2024-01-30,23.700000762939453,23.950000762939453,23.690000534057617,23.940000534057617,23.940000534057617
2024-01-31,24.18000030517578,24.239999771118164,23.8700008392334,23.959999084472656,23.959999084472656
2024-02-01,24.280000686645508,24.469999313354492,24.200000762939453,24.469999313354492,24.469999313354492
2024-02-02,24.440000534057617,24.579999923706055,24.420000076293945,24.549999237060547,24.549999237060547
2024-02-05,24.100000381469727,24.100000381469727,23.67099952697754,23.8700008392334,23.8700008392334
2024-02-06,24.170000076293945,24.5,24.170000076293945,24.489999771118164,24.489999771118164
2024-02-07,24.68000030517578,24.760000228881836,24.641000747680664,24.760000228881836,24.760000228881836
2024-02-08,24.81999969482422,24.889999389648438,24.780000686645508,24.889999389648438,24.889999389648438
2024-02-09,24.81999969482422,24.950000762939453,24.75,24.950000762939453,24.950000762939453
2024-02-12,25.059999465942383,25.280000686645508,25.059999465942383,25.219999313354492,25.219999313354492
2024-02-13,25.0,25.0,24.768999099731445,24.850000381469727,24.850000381469727
2024-02-14,25.06999969482422,25.239999771118164,25.06999969482422,25.239999771118164,25.239999771118164
2024-02-15,25.770000457763672,25.860000610351562,25.649999618530273,25.7450008392334,25.7450008392334
2024-02-16,25.739999771118164,25.850000381469727,25.660999298095703,25.709999084472656,25.709999084472656
2024-02-20,26.290000915527344,26.440000534057617,26.280000686645508,26.389999389648438,26.389999389648438
2024-02-21,26.420000076293945,26.600000381469727,26.420000076293945,26.600000381469727,26.600000381469727
2024-02-22,26.899999618530273,27.0,26.844999313354492,26.8799991607666,26.8799991607666
2024-02-23,27.190000534057617,27.288000106811523,27.110000610351562,27.15999984741211,27.15999984741211
2024-02-26,27.149999618530273,27.25,27.079999923706055,27.25,27.25
2024-02-27,27.267000198364258,27.299999237060547,27.190000534057617,27.219999313354492,27.219999313354492
